701, 329, 38, 34, 0.21447754
  556, 106, 39, 33, 0.2095907
  321, 85, 34, 38, 0.20783827
  509, 493, 34, 38, 0.20628527
  185, 141, 38, 34, 0.20077176
  307, 546, 33, 39, 0.19382425
  176, 142, 44, 33, 0.18513177
  436, 133, 39, 33, 0.18434927
  696, 331, 49, 33, 0.18018267
  319, 86, 45, 35, 0.17983945
  661, 157, 49, 33, 0.17730682
  449, 21, 38, 38, 0.17653127
  262, 431, 33, 44, 0.17552032
  499, 222, 45, 35, 0.17088196
  187, 136, 33, 48, 0.17035267
  173, 61, 38, 42, 0.16910003
  701, 331, 39, 45, 0.16407655
  448, 21, 33, 44, 0.1595135
  634, 253, 48, 37, 0.15795213
  319, 175, 37, 45, 0.15768734
  249, 523, 34, 45, 0.1574377
  506, 486, 38, 43, 0.15385608
  306, 544, 37, 47, 0.15287425
  225, 253, 38, 42, 0.14991289
  389, 253, 42, 38, 0.14964654
  171, 73, 44, 27, 0.14923087
  556, 106, 47, 41, 0.148985
  187, 130, 33, 45, 0.14885375
  178, 139, 44, 44, 0.14765899
  512, 493, 33, 51, 0.14626224
  510, 477, 33, 53, 0.14547382
  557, 106, 37, 54, 0.14447905
  701, 330, 53, 33, 0.14440826
  440, 118, 35, 48, 0.14417727
  320, 85, 33, 51, 0.14312828
  187, 142, 45, 33, 0.1414268
  366, 381, 38, 43, 0.14125639
  319, 174, 45, 42, 0.14111452
  551, 106, 55, 34, 0.14008875
  664, 142, 43, 48, 0.13909107
  438, 124, 37, 48, 0.13905887
  310, 86, 45, 35, 0.13674606
  173, 142, 58, 34, 0.13651308
  556, 96, 38, 48, 0.13608572
  450, 10, 35, 51, 0.13596979
  172, 62, 48, 39, 0.13497399
  320, 70, 33, 51, 0.13343994
  511, 494, 45, 37, 0.13296275
  220, 254, 48, 39, 0.13141365
  430, 131, 48, 37, 0.13130926
  285, 233, 42, 42, 0.13019346
  161, 142, 62, 34, 0.12959166
  259, 430, 44, 44, 0.12907551
  438, 133, 37, 51, 0.12861353
  298, 545, 48, 36, 0.12749544
  311, 86, 62, 36, 0.12746133
  288, 226, 37, 48, 0.12565491
  139, 436, 44, 47, 0.12492315
  656, 152, 55, 42, 0.12419426
  448, 22, 47, 41, 0.12417524
  262, 416, 33, 59, 0.12406425
  499, 223, 57, 39, 0.12398887
  715, 326, 27, 39, 0.12395085
  685, 330, 57, 33, 0.1229524
  491, 493, 55, 36, 0.12257937
  701, 332, 69, 31, 0.12244613
  296, 546, 43, 38, 0.12224875
  223, 251, 38, 55, 0.12219271
  449, 22, 37, 54, 0.12194206
  172, 56, 40, 55, 0.12180672
  259, 430, 37, 54, 0.1212724
  701, 310, 39, 54, 0.12122863
  499, 223, 44, 44, 0.12081266
  663, 146, 44, 55, 0.12068945
  172, 46, 41, 54, 0.12048984
  173, 73, 38, 34, 0.12045976
  439, 132, 45, 35, 0.12015025
  663, 157, 44, 57, 0.12002447
  185, 142, 35, 54, 0.11924341
  536, 106, 58, 34, 0.11905475
  250, 432, 45, 43, 0.11903735
  510, 493, 33, 69, 0.11797635
  304, 536, 36, 57, 0.11749281
  667, 160, 45, 35, 0.11683094
  188, 142, 61, 34, 0.11654833
  319, 175, 56, 44, 0.11641297
  636, 246, 48, 48, 0.11592222
  700, 331, 40, 65, 0.11502519
  715, 331, 27, 44, 0.11399207
  141, 142, 81, 35, 0.11094843
  318, 82, 67, 40, 0.11045261
  626, 250, 61, 40, 0.11039291
  321, 86, 80, 35, 0.10982967
  694, 316, 47, 47, 0.10913691
  310, 175, 53, 44, 0.10891978
  274, 233, 51, 40, 0.10861687
  248, 516, 37, 65, 0.10815696
  496, 220, 65, 37, 0.10747885
  439, 126, 33, 39, 0.10746045
  319, 85, 44, 50, 0.10718476
  173, 57, 47, 119, 0.10718307
  386, 255, 55, 38, 0.10693486
  166, 58, 47, 44, 0.10677937
  430, 23, 57, 36, 0.10563429
  439, 101, 36, 65, 0.10552188
  512, 471, 33, 70, 0.10542187
  175, 130, 47, 47, 0.10470777
  556, 106, 38, 82, 0.10460964
  556, 97, 37, 77, 0.10429639
  382, 250, 53, 41, 0.10225531
  187, 116, 34, 62, 0.10224205
  296, 86, 58, 36, 0.10205366
  664, 128, 46, 67, 0.10148717
  476, 494, 70, 37, 0.10108045
  639, 157, 69, 134, 0.10103056
  386, 262, 44, 30, 0.10082509
  556, 106, 65, 33, 0.1001894
  318, 86, 37, 137, 0.10004752
  511, 493, 65, 36, 0.09994927
  281, 545, 58, 36, 0.099633589
  172, 61, 40, 72, 0.099407353
  226, 233, 101, 61, 0.099295124
  501, 223, 80, 36, 0.099148609
  313, 86, 40, 61, 0.099044666
  550, 91, 44, 47, 0.098520279
  320, 56, 36, 65, 0.097927384
  439, 131, 35, 70, 0.097749405
  437, 23, 49, 144, 0.097637661
  511, 486, 43, 43, 0.097594865
  248, 523, 93, 58, 0.097343668
  701, 331, 42, 79, 0.096784666
  635, 229, 48, 62, 0.096193179
  391, 253, 65, 40, 0.09594851
  636, 156, 75, 35, 0.095823474
  319, 175, 80, 43, 0.095818572
  700, 293, 40, 72, 0.095707953
  448, 22, 37, 77, 0.095615901
  162, 136, 71, 46, 0.095471978
  635, 250, 61, 40, 0.095459417
  308, 545, 58, 36, 0.095319286
  390, 251, 38, 55, 0.095079467
  508, 456, 37, 75, 0.09504278
  656, 156, 65, 36, 0.094880745
  256, 406, 41, 69, 0.094834156
  226, 252, 40, 69, 0.094778784
  238, 523, 47, 44, 0.094707772
  416, 133, 58, 34, 0.094545782
  158, 61, 63, 119, 0.094372518
  715, 329, 25, 57, 0.09434142
  527, 106, 67, 40, 0.094111428
  221, 253, 44, 33, 0.09409681
  448, 10, 47, 50, 0.093687862
  439, 133, 62, 34, 0.093328133
  249, 521, 37, 75, 0.093259118
  262, 432, 54, 43, 0.093245909
  390, 233, 38, 58, 0.093201861
  187, 131, 34, 69, 0.093073159
  516, 106, 80, 33, 0.092791542
  488, 476, 56, 53, 0.092696793
  173, 62, 58, 42, 0.092325769
  249, 521, 34, 34, 0.092314355
  430, 118, 44, 47, 0.092184432
  496, 223, 49, 27, 0.092178367
  173, 73, 53, 29, 0.091989674
  244, 523, 46, 64, 0.091763958
  664, 154, 44, 76, 0.091569424
  664, 94, 44, 95, 0.091530636
  499, 223, 43, 67, 0.09141954
  365, 379, 40, 62, 0.09135177
  146, 61, 65, 40, 0.090970345
  316, 175, 39, 33, 0.090602085
  413, 23, 72, 36, 0.09005738
  172, 50, 65, 125, 0.09003076
  206, 255, 55, 38, 0.090003952
  448, 22, 72, 37, 0.089710385
  172, 22, 39, 80, 0.089533962
  319, 82, 85, 46, 0.089476079
  248, 432, 92, 153, 0.089112058
  226, 255, 65, 38, 0.088997588
  664, 149, 62, 40, 0.088994905
  304, 516, 35, 69, 0.088626228
  226, 238, 35, 57, 0.088617787
  697, 301, 50, 62, 0.0884443
  319, 166, 43, 67, 0.088307619
  319, 86, 60, 53, 0.088268362
  701, 326, 53, 53, 0.088239715
  321, 66, 43, 58, 0.08821433
  319, 172, 36, 77, 0.08820311
  286, 233, 40, 58, 0.088079952
  131, 431, 53, 53, 0.087852441
  157, 73, 57, 29, 0.08760386
  391, 255, 83, 37, 0.087596729
  658, 109, 49, 80, 0.0872612
  365, 371, 40, 58, 0.087221548
  701, 328, 78, 41, 0.086986899
  694, 328, 46, 76, 0.086904123
  499, 221, 60, 53, 0.086848028
  318, 86, 37, 100, 0.086549349
  548, 101, 56, 67, 0.086400904
  550, 71, 43, 67, 0.08634498
  187, 141, 33, 83, 0.086325623
  319, 86, 43, 71, 0.086282916
  698, 331, 67, 43, 0.085856475
  276, 86, 80, 35, 0.085573353
  138, 431, 160, 53, 0.085513674
  138, 436, 44, 65, 0.085466407
  615, 156, 92, 135, 0.085415833
  132, 63, 91, 113, 0.085392661
  287, 175, 68, 98, 0.085295506
  319, 86, 49, 142, 0.085087232
  319, 173, 77, 56, 0.084781125
  470, 223, 71, 34, 0.084636629
  439, 23, 68, 142, 0.084608413
  236, 431, 62, 44, 0.084568426
  172, 62, 77, 38, 0.084448926
  125, 142, 98, 40, 0.08430469
  248, 523, 58, 42, 0.084294863
  318, 154, 38, 62, 0.084263101
  371, 255, 58, 38, 0.084217474
  438, 106, 156, 59, 0.084099308
  188, 142, 86, 33, 0.084031492
  319, 174, 46, 72, 0.08393883
  638, 254, 105, 109, 0.083827369
  548, 106, 56, 80, 0.083736479
  391, 238, 68, 53, 0.083709776
  214, 253, 47, 50, 0.08334972
  638, 233, 56, 56, 0.083265141
  172, 62, 57, 128, 0.083245412
  660, 165, 44, 25, 0.083239548
  257, 431, 39, 70, 0.083210915
  510, 494, 89, 35, 0.083105892
  634, 154, 89, 146, 0.083038203
  172, 33, 46, 67, 0.082984336
  249, 429, 47, 137, 0.082867533
  226, 253, 53, 50, 0.082831949
  425, 20, 57, 149, 0.082778625
  457, 494, 92, 35, 0.082192473
  278, 530, 63, 59, 0.082113892
  172, 62, 46, 89, 0.082108267
  154, 62, 62, 42, 0.082010172
  262, 403, 40, 71, 0.082008891
  412, 23, 74, 142, 0.081991673
  139, 438, 62, 44, 0.081980512
  216, 431, 80, 43, 0.08161059
  249, 491, 35, 75, 0.08160881
  501, 223, 98, 41, 0.0815726
  246, 521, 48, 48, 0.081257425
  311, 173, 53, 63, 0.081195913
  556, 106, 151, 83, 0.080904819
  259, 388, 36, 88, 0.080853358
  226, 253, 29, 69, 0.080690287
  391, 220, 39, 72, 0.080186918
  635, 204, 48, 86, 0.08018171
  639, 156, 103, 135, 0.080004022
  308, 544, 56, 47, 0.079870455
  178, 92, 43, 84, 0.079793543
  661, 156, 80, 36, 0.079478733
  250, 427, 47, 56, 0.079310067
  281, 544, 60, 47, 0.07925719
  232, 520, 107, 67, 0.079140715
