633, 218, 57, 31, 0.23599851
  488, 97, 101, 37, 0.23136184
  319, 192, 98, 37, 0.21919112
  318, 404, 37, 95, 0.2140829
  722, 238, 37, 48, 0.20654865
  251, 57, 105, 35, 0.20026314
  657, 390, 113, 39, 0.18594062
  632, 217, 113, 39, 0.18512896
  637, 225, 53, 29, 0.18057512
  716, 241, 48, 48, 0.16948329
  88, 137, 112, 45, 0.16598777
  319, 193, 98, 49, 0.16481379
  713, 243, 46, 97, 0.16243486
  487, 98, 101, 55, 0.15904298
  322, 398, 47, 100, 0.15729439
  253, 57, 101, 51, 0.15704378
  626, 217, 65, 40, 0.15268384
  488, 85, 100, 47, 0.15233809
  636, 216, 58, 38, 0.15113334
  485, 294, 98, 45, 0.14931871
  94, 139, 104, 60, 0.14698908
  659, 384, 113, 55, 0.14628884
  46, 172, 55, 98, 0.14535402
  53, 327, 75, 44, 0.14507125
  632, 217, 128, 71, 0.14460629
  319, 178, 98, 49, 0.14364362
  616, 218, 80, 33, 0.14237085
  312, 403, 65, 95, 0.14188492
  223, 57, 131, 41, 0.14100106
  252, 51, 119, 43, 0.14015073
  319, 324, 71, 174, 0.13954227
  722, 236, 39, 65, 0.13851273
  301, 57, 54, 37, 0.13772699
  191, 352, 59, 98, 0.13635254
  629, 215, 135, 124, 0.1355179
  318, 373, 37, 125, 0.13546491
  305, 398, 49, 100, 0.13501884
  633, 222, 73, 27, 0.13464539
  631, 218, 115, 51, 0.13463876
  487, 70, 101, 63, 0.13169394
  712, 246, 36, 95, 0.13137321
  47, 411, 107, 53, 0.131009
  631, 222, 70, 35, 0.13062446
  322, 194, 48, 33, 0.13049228
  718, 242, 43, 67, 0.12882286
  292, 403, 63, 95, 0.12864214
  632, 205, 113, 45, 0.12643655
  88, 128, 112, 45, 0.12627472
  476, 97, 112, 68, 0.1259667
  94, 116, 104, 59, 0.12567516
  659, 390, 113, 63, 0.12530123
  322, 386, 59, 112, 0.12461298
  721, 221, 40, 65, 0.12403334
  201, 397, 43, 51, 0.12364523
  710, 223, 51, 119, 0.12338672
  96, 138, 132, 49, 0.12202872
  316, 403, 81, 97, 0.1218849
  253, 25, 101, 67, 0.1211537
  251, 52, 109, 68, 0.12040629
  713, 243, 69, 96, 0.11992896
  322, 404, 47, 122, 0.11927639
  319, 160, 101, 68, 0.11712189
  93, 132, 108, 81, 0.11697676
  451, 96, 138, 49, 0.11670008
  317, 294, 114, 114, 0.11630048
  683, 238, 77, 101, 0.11536949
  631, 202, 59, 47, 0.11436641
  322, 388, 88, 110, 0.11430815
  318, 194, 138, 49, 0.1139681
  317, 192, 103, 145, 0.11360725
  236, 57, 119, 72, 0.11219793
  186, 336, 56, 112, 0.11093428
  319, 324, 70, 84, 0.11089232
  733, 241, 27, 47, 0.11065257
  488, 88, 112, 77, 0.10993728
  657, 399, 65, 30, 0.10987751
  691, 240, 68, 46, 0.10915968
  254, 52, 102, 92, 0.1089513
  631, 191, 116, 59, 0.10848828
  193, 452, 95, 64, 0.10836078
  343, 295, 87, 78, 0.1082868
  659, 371, 113, 61, 0.10809665
  460, 292, 122, 49, 0.10777455
  484, 98, 108, 92, 0.10776366
  160, 287, 95, 63, 0.10707738
  100, 428, 54, 37, 0.1066312
  71, 138, 128, 69, 0.10650238
  319, 295, 108, 79, 0.10596284
  192, 388, 163, 111, 0.10545322
  46, 410, 107, 79, 0.1053019
  191, 308, 51, 140, 0.10526885
  597, 215, 95, 34, 0.10478124
  93, 139, 108, 118, 0.10474231
  721, 238, 50, 50, 0.10438111
  657, 390, 119, 81, 0.10434395
  603, 218, 157, 81, 0.10409074
  270, 403, 86, 97, 0.10407348
  484, 281, 98, 59, 0.10389534
  46, 326, 107, 119, 0.10285588
  343, 296, 85, 112, 0.10281742
  169, 353, 74, 97, 0.10280894
  223, 54, 132, 63, 0.10226141
  236, 34, 119, 59, 0.10208613
  252, 57, 128, 59, 0.10205153
  254, 60, 59, 25, 0.10194594
  317, 397, 108, 103, 0.10190302
  634, 216, 113, 144, 0.10140517
  46, 327, 95, 65, 0.10102092
  191, 353, 78, 96, 0.10085593
  656, 354, 116, 76, 0.10030643
  298, 53, 68, 42, 0.10023298
  93, 86, 108, 86, 0.10022311
  713, 241, 51, 130, 0.099788234
  46, 172, 81, 202, 0.099582456
  46, 172, 53, 137, 0.099527277
  631, 218, 63, 56, 0.099453136
  305, 404, 49, 122, 0.099376403
  255, 57, 100, 123, 0.099187113
  322, 351, 77, 147, 0.09893705
  637, 242, 54, 31, 0.098737642
  631, 217, 116, 89, 0.098081842
  721, 242, 65, 44, 0.097930081
  299, 168, 119, 61, 0.097801715
  54, 327, 95, 49, 0.097705081
  12, 173, 91, 97, 0.097347945
  484, 294, 98, 69, 0.097317941
  712, 241, 65, 119, 0.096952066
  58, 357, 97, 108, 0.096522644
  43, 172, 74, 100, 0.096373156
  52, 318, 74, 65, 0.096292838
  80, 354, 163, 94, 0.096097797
  631, 152, 125, 97, 0.095157988
  451, 74, 138, 57, 0.094869256
  484, 40, 108, 92, 0.09448339
  629, 123, 129, 129, 0.09446802
  714, 285, 33, 57, 0.093349263
  195, 386, 48, 62, 0.093224272
  96, 108, 132, 65, 0.092926145
  318, 309, 72, 111, 0.092263274
  46, 139, 57, 131, 0.092260741
  319, 320, 110, 87, 0.09177392
